Date;Open;High;Low;Close;Adj Close;Volume;y;predn;SES open;SES High;SES Low;SES Close;SES Adj Close;SES Volume;MACD;MTM;RSI;ATR;ADOSC;CCI;MFI;ULTSOC;Donchian upper;Donchian Lower;Donchian Medium;Upper BB;Lower BB;OBV;SMA;TSI;CC;SO%k;SO%d;MI;1-EMV;15-EMV;+VI;-VI;CO;ROC
03/12/2019;370;370;350;360;360;500300;-10;-1;360.3904709;365.4077553;348.0720696;360.1841034;360.1841034;265056.9171;-2.532069412;-2.514811586;47.65923182;10.3727668;28803914.92;-4.210617047;81.09410578;87.48597836;369.0436822;350.7364134;359.8900478;371.8148119;349.587163;10777495.13;360.7009874;-17.38007916;-4.275995;80.6620733;74.2806476;24.39465674;8712.791883;118528.2003;0.918499251;0.953333557;68177.39161;-0.693360659
04/12/2019;360;360;358;358;358;15300;-2;1;360.1952355;362.7038776;353.0360348;359.0920517;359.0920517;140178.4586;-2.321234638;-3.257405793;46.12885522;10.75653369;28839354.36;4.472518892;85.33923834;86.69131215;369.0436822;350.7364134;359.8900478;371.5876155;349.3800386;10637316.67;360.4838271;-15.72766149;-4.253047486;78.40522172;80.0366131;24.6921608;-26441.83013;126916.3004;0.932489613;0.967878715;86819.42311;-0.898968034
05/12/2019;358;358;358;358;358;100;0;1;359.0976177;360.3519388;355.5180174;358.5460258;358.5460258;70139.22928;-2.173155499;-7.628702897;45.34875593;10.68297103;28857086.72;10.18903696;75.96772385;86.3614863;369.0436822;350.7364134;359.8900478;370.6815297;349.268964;10567177.45;359.9752469;-14.68943343;-4.341363978;77.27679593;78.78136365;24.52500587;-16657.43737;122657.1779;0.937489949;1.005230034;92195.14843;-2.08335046
06/12/2019;360;360;360;360;360;10000;2;1;359.5488089;360.1759694;357.7590087;359.2730129;359.2730129;40069.61464;-1.974380503;-8.814351448;46.63611983;10.6461897;28867216.98;29.47047409;76.9584945;86.59452989;369.0436822;350.7364134;359.8900478;369.1767195;349.5985274;10607247.06;359.3876234;-13.43790011;-3.715639338;78.77919913;78.15373893;24.24582023;-7289.437578;124718.5224;0.921229967;1.017837239;89236.19711;-2.394635704
09/12/2019;360;368;360;368;368;20200;8;1;359.7744044;364.0879847;358.8795043;363.6365065;363.6365065;30134.80732;-1.44806009;-5.407175724;53.65650479;10.89446571;28892127.53;72.94497287;77.75247037;85.81620176;369.0436822;350.7364134;359.8900478;367.7022185;350.3520716;10637381.87;359.027145;-9.909549192;-2.581406139;87.79686513;81.28428673;23.98559586;24124.22132;127600.4573;0.915185878;0.999104603;87839.4209;-1.465185826
10/12/2019;350;368;350;368;368;20800;0;1;354.8872022;366.0439924;354.4397522;365.8182532;365.8182532;25467.40366;-0.845156205;1.296412138;56.70761743;11.15193704;28916604.09;74.95852585;77.2148353;82.34416881;365.1304603;350.7364134;357.9334369;368.028411;350.198734;10662849.27;359.1135725;-5.942504013;-1.264995139;98.74625879;88.44077435;23.8664169;145711.6204;129391.4805;0.925270998;0.990173759;87070.60716;0.355647314
11/12/2019;370;370;370;370;370;10000;2;-1;362.4436011;368.0219962;362.2198761;367.9091266;367.9091266;17733.70183;-0.196370883;5.648206069;59.44892902;11.28067271;28933647.84;119.7827938;80.18834385;80.79506099;365.8182532;350.7364134;358.2773333;369.3336684;349.6465708;10680582.97;359.4901196;-1.722317128;0.343168521;99.75918018;95.43410137;23.80196973;-94917.00563;125350.6499;0.977419424;0.950402337;84263.59369;1.55915412
12/12/2019;370;370;368;368;368;10300;-2;1;366.2218006;369.0109981;365.109938;367.9545633;367.9545633;14016.85092;0.317799129;2.824103034;59.5086259;11.14504054;28940072.97;128.6481159;79.95051188;76.76787177;367.9091266;350.7364134;359.32277;370.0406273;349.316159;10694599.82;359.6783931;1.641855739;1.954772982;97.79255858;98.76599918;23.69027078;-26454.4063;121769.3031;0.997122825;0.953541217;77499.30134;0.773450408
13/12/2019;370;370;370;370;370;20000;2;-1;368.1109003;369.505499;367.554969;368.9772817;368.9772817;17008.42546;0.798601609;7.412051517;60.89689329;10.88137205;28947869.39;129.7906558;81.72370785;81.02773649;367.9545633;350.7364134;359.3454884;371.5086811;348.8363787;10711608.25;360.1725299;4.868209709;3.516678553;98.90756707;98.81976861;23.57615262;-11184.36088;123625.1739;1.037536483;0.941697522;70167.37905;2.049990126
16/12/2019;350;366;332;366;366;117700;-4;1;359.0554501;367.7527495;349.7774845;367.4886408;367.4886408;67354.21273;1.047445861;7.706025759;57.80602286;11.96450662;29013244.34;40.14900063;75.13331108;83.99855435;368.9772817;350.7364134;359.8568475;372.5894388;348.7830911;10644254.04;360.6862649;6.664583114;4.461614585;95.82883416;97.50965327;23.78723167;213831.36;139181.3453;0.939855742;0.946422691;81590.22598;2.141856064
17/12/2019;370;370;370;370;370;100000;4;-1;364.5277251;368.8763748;359.8887423;368.7443204;368.7443204;83677.10636;1.330640774;12.85301288;59.65661262;11.26525616;29094462.53;69.45792272;78.51751388;85.15353324;368.9772817;350.7364134;359.8568475;373.7878388;349.2984262;10727931.14;361.5431325;8.743833685;5.118395381;98.42576822;97.72072315;23.98397355;-48267.40644;29439.65551;1.108640728;0.934590993;104688.0664;3.611499524
18/12/2019;370;370;354;358;358;95500;-12;-1;367.2638625;369.4381874;356.9443711;363.3721602;363.3721602;89588.55318;1.10880474;10.42650644;49.67059364;9.740112486;29097056.59;30.62559602;72.34317958;78.0997548;368.9772817;350.7364134;359.8568475;373.604022;350.8724438;10638342.59;362.2382329;7.328234826;5.243618715;82.44052531;92.23170923;24.2896271;24448.2213;-70989.15833;1.236593613;0.903227434;105445.4691;2.954139349
19/12/2019;356;356;356;356;356;30000;-2;1;361.6319313;362.7190937;356.4721856;359.6860801;359.6860801;59794.27659;0.628319352;8.21325322;44.22795285;8.954411748;29098787.95;-37.94661607;67.3612743;76.57906211;368.9772817;350.7364134;359.8568475;372.7262955;352.8452707;10578548.31;362.7857831;4.175743636;4.837057736;63.9220367;81.59611008;24.51596782;-32631.7696;-12936.5953;1.149036632;0.915612173;96720.25117;2.3368103
20/12/2019;342;370;342;370;370;10800;14;-1;351.8159656;366.3595468;349.2360928;364.8430401;364.8430401;35297.1383;0.656091772;14.10662661;52.09611452;9.473125829;29127833.04;-42.77298253;68.23786093;75.07732092;368.9772817;350.7364134;359.8568475;371.3214907;356.130959;10613845.45;363.7262249;4.277192395;4.633160416;80.04200524;75.46818908;24.92839209;263823.1365;36527.89713;1.0356814;0.883135199;93599.71256;4.022002298
23/12/2019;370;370;356;368;368;10400;-2;-1;360.9079828;368.1797734;352.6180464;366.42152;366.42152;22848.56915;0.796292592;6.053313305;54.21444499;9.53248287;29145518.48;-1.908816095;68.02831332;70.23323922;368.9772817;358.5460258;363.7616537;371.6108793;356.6486789;10636694.02;364.1297791;5.10559612;4.056681845;85.61135996;76.52513397;25.45038739;-53183.13284;24241.63764;1.032144886;0.935365832;89441.25044;1.679757868
26/12/2019;366;368;356;358;358;183600;-10;1;363.4539914;368.0898867;354.3090232;362.21076;362.21076;103224.2846;0.561160896;2.026656652;48.13121253;9.295494723;29160668.66;-29.87523661;49.14841619;64.45149216;368.9772817;358.5460258;363.7616537;371.5260406;357.0037385;10533469.74;364.2648896;3.58428919;3.089700712;64.01108677;76.55481732;25.86643266;-11887.62758;22868.27635;1.031265003;0.967297921;84429.54859;0.562672432
27/12/2019;350;358;350;358;358;44100;0;1;356.7269957;363.0449434;352.1545116;360.10538;360.10538;73662.14229;0.202595368;1.013328326;45.40205779;9.37700065;29194564.79;-108.8781388;34.95111563;68.74714754;368.9772817;358.5460258;363.7616537;371.4165301;357.2483594;10459807.59;364.3324448;1.386114365;1.899897996;53.62410267;67.7488498;26.23503327;-21366.50444;23206.63139;0.980383764;0.984226197;85489.02498;0.282191801
30/12/2019;358;370;352;358;358;11000;0;1;357.3634979;366.5224717;352.0772558;359.05269;359.05269;42331.07114;-0.16461609;0.506664163;44.06357044;10.01775361;29193116.12;-91.73821782;42.09444617;75.00879772;368.9772817;358.5460258;363.7616537;371.3436536;357.3887912;10417476.52;364.3662224;-0.816994655;0.806421641;48.43061062;55.35526669;26.5663065;60652.40336;28360.62077;0.9646071;0.946440877;77689.77918;0.141310774
02/01/2020;370;370;350;368;368;29400;10;-1;363.6817489;368.2612358;351.0386279;363.526345;363.526345;35865.53557;-0.093568644;4.253332082;50.68353798;11.00479676;29209261.14;-47.49654532;41.77312421;79.65630948;368.9772817;359.05269;364.0149858;371.10218;358.1973757;10453342.06;364.6497779;-0.415029968;-0.082522499;70.50158271;57.51876533;26.96881772;66685.09725;33292.25643;0.947913747;0.939645318;72573.52171;1.183871855
03/01/2020;352;362;352;362;362;130000;-6;-1;357.8408745;365.1306179;351.5193139;362.7631725;362.7631725;82932.76779;-0.097718239;-0.873333959;49.61039582;11.564985;29263344.53;-71.28940048;35.02406371;82.01414978;368.9772817;359.05269;364.0149858;371.0950381;358.0880731;10370409.29;364.5915556;-0.456473399;-0.961576298;66.73643788;61.88954373;27.39736222;-29635.18364;29708.2961;0.946748517;0.983166245;81091.26689;-0.240166744
06/01/2020;362;362;358;358;358;15200;-4;1;359.9204372;363.565309;354.759657;360.3815863;360.3815863;49066.38389;-0.289839836;-5.43666698;46.3304711;11.37841246;29276930.58;-63.64899883;33.99740757;83.39094384;368.9772817;359.05269;364.0149858;371.0184337;357.4397885;10321342.91;364.2291111;-1.585140264;-1.902185912;54.98677822;64.07493294;27.30902909;-43122.08847;17119.38217;0.990873397;1.003521784;81526.69799;-1.486166131
07/01/2020;344;358;344;358;358;20100;0;1;351.9602186;360.7826545;349.3798285;359.1907931;359.1907931;34583.19195;-0.532051482;-8.71833349;44.74566767;11.75179285;29301857.98;-127.074223;31.10589887;83.93595801;368.9772817;359.05269;364.0149858;370.5689818;356.726796;10286759.71;363.6478889;-3.019635917;-2.528818664;49.11194839;56.94505483;26.65549898;42817.22076;26301.66393;0.916508364;1.030416596;82224.75696;-2.369697531
08/01/2020;358;358;358;358;358;20100;0;1;354.9801093;359.3913272;353.6899142;358.5953966;358.5953966;27341.59597;-0.763251197;-9.359166745;43.94046252;11.87181638;29321565.67;-93.66551479;32.1744627;83.81822178;368.9772817;359.05269;364.0149858;369.9669766;356.0809123;10259418.12;363.0239444;-4.439022316;-2.803745039;46.17453348;50.0910867;26.01652777;-59444.42707;24102.32921;0.925326661;1.043475921;81305.97842;-2.543565885
09/01/2020;346;358;346;358;358;25100;0;1;350.4900547;358.6956636;349.8449571;358.2976983;358.2976983;26220.79799;-0.959440568;-10.67958337;43.52090961;12.33182814;29345428.47;-147.0913404;29.76305377;84.19478607;368.9772817;358.5953966;363.7863391;368.8452302;355.7787143;10233197.32;362.3119722;-5.729326901;-3.337678376;44.85478204;46.71375464;25.59032307;53151.45724;28391.38376;0.894108101;1.048288254;81131.37136;-2.894374235
10/01/2020;370;370;342;358;358;56800;0;1;360.2450273;364.3478318;345.9224786;358.1488491;358.1488491;41510.39899;-1.114090398;-9.339791686;43.29942809;12.28019855;29359007.55;-98.80924374;35.81841624;81.99870026;368.7443204;358.2976983;363.5210093;367.9028793;355.4757596;10191686.92;361.6893194;-6.863135826;-3.553887081;51.99235402;47.67388985;25.35342513;212496.4502;28302.38977;0.975526604;1.014939233;78004.97717;-2.541518471
13/01/2020;356;358;356;358;358;50600;0;1;358.1225137;361.1739159;350.9612393;358.0744246;358.0744246;46055.1995;-1.228495611;-10.66989584;43.18170205;12.36186816;29377107.75;-71.85967175;32.53260568;79.58615951;368.7443204;358.1488491;363.4465848;366.1545007;355.8014854;10145631.72;360.9779931;-7.846539835;-3.287988183;51.67586528;49.50766711;25.09652848;-91057.48266;25449.71802;0.948332677;1.038016866;75393.79028;-2.893575644
14/01/2020;358;358;358;358;358;60000;0;-1;358.0612568;359.586958;354.4806196;358.0372123;358.0372123;53027.59975;-1.307097876;-5.334947922;43.11889748;11.86936963;29397948.18;-49.51512747;41.40481686;79.76359005;366.42152;358.0744246;362.2479723;365.8250107;355.419649;10092604.12;360.6223299;-8.696675132;-3.257344559;54.23190544;52.63337491;24.86781011;-24585.96192;22180.77247;0.982493774;1.051663305;74102.64195;-1.468177397
15/01/2020;346;356;342;354;354;231400;-4;1;352.0306284;357.793479;348.2403098;356.0186061;356.0186061;142213.7999;-1.514813555;-3.667473961;39.75807693;12.06249815;29487318.48;-139.7908494;37.31889166;78.12269293;366.42152;358.0372123;362.2293662;366.0564605;354.6992027;9950390.322;360.3778316;-10.40774426;-3.387139735;45.19556507;50.3677786;24.78735868;14935.7261;25351.93885;0.953157248;1.025875687;95273.84807;-1.019631886
16/01/2020;344;354;344;354;354;104000;0;-1;348.0153142;355.8967395;346.1201549;355.0093031;355.0093031;123106.8999;-1.740805133;-9.83373698;38.16450899;11.5808313;29588076.16;-154.6054375;29.83905352;80.59588636;366.42152;356.0186061;361.2200631;365.4577941;353.9867042;9827283.423;359.7222491;-12.34758659;-3.63142503;40.67739488;46.7016218;24.84563108;887.1313345;7822.87184;0.979958043;1.058125979;127332.7972;-2.695333582
17/01/2020;344;352;344;352;352;22100;-2;1;346.0076571;353.9483697;345.0600775;353.5046515;353.5046515;72603.44997;-2.018055008;-12.91686849;35.8681899;11.20666454;29653430.64;-168.3832236;25.89639227;82.98595205;366.42152;355.0093031;360.7154115;364.1781924;353.5440567;9754679.973;358.8611246;-14.72532451;-3.803743062;36.39720888;40.75672295;24.94476565;-5437.345957;11005.9243;0.946552624;1.076174139;149666.7209;-3.525139159
20/01/2020;352;352;352;352;352;600;0;1;349.0038286;352.9741849;348.5300387;352.7523258;352.7523258;36601.72498;-2.272290384;-9.458434245;34.74814007;10.61958116;29686377.93;-132.3864338;31.97730953;85.74837403;363.526345;353.5046515;358.5154983;364.0305686;352.430556;9718078.248;358.2305623;-17.09217773;-3.43744646;33.15458731;36.74306369;24.89936149;-26980.19692;9999.75301;0.951435722;1.082606534;155680.4886;-2.611306811
21/01/2020;368;368;368;368;368;20000;16;-1;358.5019143;360.4870924;358.2650194;360.3761629;360.3761629;28300.86249;-1.837413255;0.270782877;51.26989368;10.40920348;29711853.14;90.33870614;37.10926294;86.44294242;363.526345;352.7523258;358.1393354;364.0734817;352.4237472;9746379.11;358.2486145;-13.81472793;-2.962125662;66.01431349;45.18870323;24.80819683;-8723.424489;10842.62501;0.991294974;1.036312906;152093.6435;0.075195455
22/01/2020;346;358;346;358;358;30100;-10;1;352.2509571;359.2435462;352.1325097;359.1880814;359.1880814;29200.43125;-1.570534101;0.135391439;49.19029975;9.995765971;29740598.06;23.22004777;32.5515374;81.59867241;363.526345;352.7523258;358.1393354;364.0878809;352.4274002;9717178.679;358.2576406;-11.85122233;-2.260503067;60.89352847;53.35414309;24.80421761;59529.25408;10767.74839;0.942995489;1.061748039;145945.7124;0.037707958
23/01/2020;340;370;340;370;370;20500;12;1;346.1254786;364.6217731;346.0662548;364.5940407;364.5940407;24850.21562;-0.912298307;1.067695719;57.57887311;10.08462666;29765373.99;72.99101236;31.61431742;77.36499646;363.526345;352.7523258;358.1393354;364.4341973;352.2234433;9742028.894;358.3288203;-6.922217925;-1.07816318;97.32654335;74.74479511;25.10556282;427276.5538;34807.17882;0.910261538;1.037144469;138046.1097;0.293705184
24/01/2020;350;370;350;370;370;10200;0;1;348.0627393;367.3108866;348.0331274;367.2970204;367.2970204;17525.10781;-0.170567634;4.53384786;61.02594467;10.46239034;29782873.89;138.8970615;36.76516768;77.98120679;364.5940407;352.7523258;358.6731832;365.9190277;351.3431259;9759554.002;358.6310768;-1.598176672;0.226546268;99.93768229;86.05258471;25.30097649;39723.53723;39431.09355;0.922971734;0.998719796;127832.9567;1.249809298
27/01/2020;370;370;370;370;370;50000;0;-1;359.0313696;368.6554433;359.0165637;368.6485102;368.6485102;33762.55391;0.520315331;8.26692393;62.65176091;10.51793884;29816587.87;224.5214347;42.22274663;79.48891869;367.2970204;352.7523258;360.0246731;368.0050074;350.3594027;9793316.556;359.1822051;3.213963194;1.15152586;99.9706167;99.07828078;25.4204515;-137590.3013;33133.21269;0.972457192;0.98028273;122760.8475;2.293936273
28/01/2020;358;358;338;356;356;52800;-14;-1;358.5156848;363.3277216;348.5082819;362.3242551;362.3242551;43281.27695;0.551176903;3.133461965;51.81475869;11.10043233;29854007.75;33.58245127;41.71765914;77.57838528;368.6485102;352.7523258;360.700418;368.3521254;350.4300797;9750035.279;359.3911025;3.404400107;1.460014571;73.16766252;91.0253205;25.50502956;88690.77529;36191.44966;0.911146732;0.964647041;121432.142;0.872367005
29/01/2020;350;354;326;354;354;151100;-2;-1;354.2578424;358.6638608;337.2541409;358.1621275;358.1621275;97190.63848;0.237053408;-0.433269018;46.18203814;12.39167908;29946643.1;-111.1308455;34.82707141;75.08679859;368.6485102;352.7523258;360.700418;368.3360979;350.388338;9652844.641;359.3622179;1.357878938;1.38393836;66.58318303;79.90715408;25.76165568;72587.26424;44993.56241;0.816977903;0.966244243;139324.1776;-0.120823921
30/01/2020;310;352;310;350;350;210100;-4;1;332.1289212;355.3319304;323.6270705;354.0810638;354.0810638;153645.3192;-0.337311152;-4.216634509;41.4484131;14.10396911;30088164.73;-191.2400833;30.26815054;70.82157648;368.6485102;352.7523258;360.700418;368.427217;349.7350009;9499199.321;359.081109;-2.170689246;0.989056197;67.63289767;69.12791441;26.03844068;106220.6044;48531.50556;0.779581779;0.969425685;179007.4245;-1.176852246
31/01/2020;350;350;350;350;350;13500;0;1;341.0644606;352.6659652;336.8135352;352.0405319;352.0405319;83572.65962;-0.946245346;-6.108317254;39.29093522;14.0267808;30165142.93;-114.7564638;33.1264674;73.09674887;368.6485102;352.7523258;360.700418;368.657537;348.6902386;9415626.662;358.6738878;-5.737092845;0.723060871;63.10123961;65.77244011;26.14167395;-150347.9351;24341.87988;0.852958744;1.002066271;203461.1406;-1.705524747
03/02/2020;366;370;360;360;360;10500;10;-1;353.5322303;361.3329826;348.4067676;356.0202659;356.0202659;47036.32981;-1.095075455;-2.054158627;45.24651566;14.20768336;30173515.09;8.071418081;33.18040468;75.18020185;368.6485102;352.0405319;360.344521;368.6057173;348.4681705;9462662.992;358.5369439;-6.457205228;0.785758346;71.93952047;67.55788592;26.13852208;-40208.15842;27731.83483;0.885586506;0.946478788;197632.335;-0.573668066
04/02/2020;358;358;358;358;358;20000;-2;-1;355.7661152;359.6664913;353.2033838;357.010133;357.010133;33518.1649;-1.120236998;-1.027079314;46.6414714;14.29813464;30179481.1;26.49278185;31.807161;72.32587974;368.6485102;352.0405319;360.344521;368.5638416;348.3731023;9496181.157;358.468472;-6.522272408;0.330836086;74.13783893;69.72619967;26.04423044;-62312.12029;25216.7576;0.892265552;0.947188201;179179.5249;-0.286863845
05/02/2020;358;358;342;350;350;21200;-8;1;356.8830576;358.8332457;347.6016919;353.5050665;353.5050665;27359.08245;-1.406790667;-2.513539657;42.53060941;14.39377806;30180882.23;-25.4280823;36.12339854;71.32632598;368.6485102;352.0405319;360.344521;368.6340105;347.9677948;9468822.074;358.3009026;-8.03696329;-0.247606567;66.35371024;70.81035655;25.89770496;97878.0273;30746.24435;0.897068149;0.94422056;155787.413;-0.706013566
06/02/2020;334;350;334;350;350;59000;0;1;345.4415288;354.4166228;340.800846;351.7525332;351.7525332;43179.54123;-1.755069946;-3.256769828;40.61300506;14.64159976;30207164.58;-84.92358301;39.89001824;73.84873524;368.6485102;352.0405319;360.344521;368.8136632;347.3539061;9425642.533;358.0837847;-9.915363265;-1.135175688;62.4616459;67.65106502;25.71511279;37590.77701;33193.15406;0.878052953;0.957193188;140417.9878;-0.917375911
07/02/2020;350;350;350;350;350;100;0;-1;347.7207644;352.2083114;345.400423;350.8762666;350.8762666;21639.77061;-2.077839141;-2.628384914;39.65517061;14.43217729;30220336.19;-74.01896036;45.6901464;75.41907879;368.6485102;351.7525332;360.2005217;369.0112061;346.8059119;9404002.762;357.908559;-11.73317625;-2.559482665;60.51561372;63.11032329;25.48806433;-107088.3463;26416.42071;0.907327866;0.962673555;125556.1911;-0.743522017
10/02/2020;346;346;346;346;346;28000;-4;1;346.8603822;349.1041557;345.7002115;348.4381333;348.4381333;24819.88531;-2.501536876;-4.314192457;37.05021425;14.44560677;30235443.47;-81.46354385;41.30673827;78.25707925;368.6485102;350.8762666;359.7623884;369.4431772;345.7987151;9379182.877;357.6209462;-14.11908965;-3.887070051;55.10095368;59.35940443;25.25544022;-23341.84082;26658.97778;0.887053426;0.966807895;112869.0248;-1.223008933
11/02/2020;330;348;330;348;348;21800;2;-1;338.4301911;348.5520779;337.8501057;348.2190667;348.2190667;23309.94265;-2.82246165;-12.15709623;36.81738602;14.64342047;30257302.75;-104.3466852;37.54619048;78.77229433;368.6485102;348.4381333;358.5433217;369.4075142;344.2134319;9355872.934;356.8104731;-16.10745644;-5.015283164;54.61444564;56.74367101;25.08013036;167532.1388;38409.34866;0.833617563;0.980896123;104373.2256;-3.373446271
12/02/2020;346;346;336;346;346;20500;-2;1;342.2150955;347.2760389;336.9250529;347.1095333;347.1095333;21904.97133;-3.130243415;-12.07854811;35.60326484;14.84677784;30278502.99;-99.54389105;37.99035817;78.54961258;368.6485102;348.2190667;358.4337884;369.4097089;342.6007642;9333967.963;356.0052365;-18.13829668;-5.972884144;52.15036964;53.95525632;25.02179215;-8292.756247;33887.88131;0.860130935;0.982155006;98154.72921;-3.362736332
13/02/2020;346;346;346;346;346;20000;0;1;344.1075478;346.6380195;341.4625264;346.5547667;346.5547667;20952.48566;-3.379965576;-18.03927406;34.98521031;13.98621042;30298781.4;-73.63229472;37.56077155;80.7499296;368.6485102;347.1095333;357.8790218;368.1457714;341.4594651;9313015.477;354.8026183;-20.00881953;-6.580587271;50.91833164;52.56104897;24.92662238;-63920.16801;1141.433187;0.899821044;1.007486529;93139.86105;-4.94776986
14/02/2020;330;350;330;350;350;60100;4;1;337.0537739;348.3190097;335.7312632;348.2773833;348.2773833;40526.24283;-3.399682001;-19.01963703;38.53502896;13.54020958;30339039.61;-70.97496684;33.88949936;81.2908493;368.6485102;346.5547667;357.6016384;365.4230253;341.6462596;9353541.72;353.5346425;-20.57602572;-6.552079023;54.74395659;52.60421929;24.78187186;115114.9989;6167.530632;0.858618657;1.01269673;95430.49459;-5.178271528
17/02/2020;350;350;350;350;350;100;0;1;343.5268869;349.1595049;342.8656316;349.1386917;349.1386917;20313.12142;-3.30767817;-19.50981851;40.28179202;13.31720916;30359218.38;-25.07848473;32.46218976;80.85674894;368.6485102;346.5547667;357.6016384;361.1112401;343.3567357;9373854.842;352.2339879;-20.54498379;-6.38836409;64.25995657;56.64074827;24.63335994;-97505.54768;8839.847542;0.836982545;1.0154327;94112.59161;-5.292254811
18/02/2020;350;350;350;350;350;0;0;1;346.7634435;349.5797524;346.4328158;349.5693458;349.5693458;10156.56071;-3.16354688;-12.75490926;41.17733055;12.18432304;30369307.77;4.795709692;35.64742434;79.6156566;362.3242551;346.5547667;354.4395109;358.501001;344.2663202;9384011.402;351.3836606;-20.26306166;-5.936081748;68.801612;62.60184172;24.50535186;-48752.77384;-323.0557338;0.927952181;1.014530293;88228.01893;-3.520302347
19/02/2020;350;350;350;350;350;0;0;1;348.3817217;349.7898762;348.2164079;349.7846729;349.7846729;5078.280354;-2.997394599;-8.377454629;41.64612284;10.61787999;30374352.46;13.25120002;42.28419986;83.98979355;358.1621275;346.5547667;352.3584471;356.9764209;344.6739064;9389089.683;350.8251636;-19.8944414;-5.150922968;69.37268181;67.47808346;24.29538544;-24376.38692;-6787.299144;1.022165873;1.009054139;79405.09454;-2.339011856
20/02/2020;350;350;350;350;350;0;0;-1;349.1908609;349.8949381;349.108204;349.8923365;349.8923365;2539.140177;-2.824471423;-4.188727314;41.89420094;8.367991791;30376874.81;18.66585146;57.6838904;85.95984751;357.010133;346.5547667;351.7824498;356.4561764;344.6356539;9391628.823;350.5459152;-19.51365199;-4.580545445;55.31297733;64.49575705;24.00479197;-12188.19346;-14681.219;1.166343235;1.006654255;69379.63632;-1.182985407
21/02/2020;332;346;332;346;346;20100;-4;1;340.5954304;347.9474691;340.554102;347.9461682;347.9461682;11319.57009;-2.812052481;-4.094363657;38.70717819;7.839372187;30388190.4;-58.68601155;45.91542297;88.4674897;357.010133;346.5547667;351.7824498;356.259591;344.2863242;9380309.253;350.2729576;-20.04530891;-3.876017032;47.71126825;57.46564246;23.80702654;215755.8192;9725.697946;1.00791319;0.996487612;62571.48683;-1.163037573
24/02/2020;358;358;358;358;358;20000;12;1;349.2977152;352.9737345;349.277051;352.9730841;352.9730841;15659.78504;-2.369268823;-3.047181829;49.36698845;7.312795608;30403844.67;94.62633348;40.52034122;90.49049367;357.010133;346.5547667;351.7824498;355.4373511;344.7022731;9395969.038;350.0698121;-17.16426309;-2.58408972;72.03533151;58.35319236;23.67268924;-43632.36517;9497.417497;0.970183318;1.041534588;59078.92332;-0.855901228
25/02/2020;358;358;358;358;358;0;0;1;353.6488576;355.4868673;353.6385255;355.4865421;355.4865421;7829.892522;-1.794854568;-1.523590914;53.68237195;7.049507318;30411671.81;174.454053;35.22822218;90.63429945;357.010133;346.5547667;351.7824498;354.841498;345.0949808;9403798.93;349.9682394;-13.23025458;-0.870439237;85.5133489;68.41998288;23.57895641;-21816.18258;12197.14668;0.958661579;1.009840175;54769.78889;-0.426764053
26/02/2020;370;370;370;370;370;10000;12;1;361.8244288;362.7434336;361.8192627;362.743271;362.743271;8914.946261;-0.745476364;9.238204543;63.34598788;6.78452984;30420583.62;278.253603;40.91491466;87.80361986;355.4865421;346.5547667;351.0206544;358.484501;342.6837384;9412713.877;350.5841197;-5.762644773;1.262583608;99.99939804;85.84935948;23.39992017;-4790.224188;5352.596578;1.030249956;0.992952438;50863.4651;2.613316023
27/02/2020;370;370;370;370;370;0;0;1;365.9122144;366.3717168;365.9096314;366.3716355;366.3716355;4457.473131;0.374623685;14.61910227;67.03094987;6.118707768;30425039.52;228.6746218;49.47987294;87.00528968;362.743271;346.5547667;354.6490188;362.7264501;340.391003;9417171.35;351.5587265;1.844298119;3.521121271;99.99973466;95.1708272;22.93501038;-2395.112094;2686.870638;1.117708189;0.939027574;46059.26;4.156075903
28/02/2020;370;370;370;370;370;0;0;-1;367.9561072;368.1858584;367.9548157;368.1858178;368.1858178;2228.736565;1.392646823;17.30955114;68.71583129;5.785796732;30427267.47;173.9026263;45.02737574;86.14974016;366.3716355;346.5547667;356.4632011;366.6047796;338.8206136;9419400.086;352.7126966;8.491641741;5.231365421;99.99987475;99.99966915;22.2705208;-1197.556047;9746.256652;1.076805985;0.907410939;40615.59183;4.933235098
02/03/2020;360;360;320;360;360;134500;-10;1;363.9780536;364.0929292;343.9774078;364.0929089;364.0929089;68364.36828;1.847872826;15.65477557;61.16058039;7.054620384;30495631.7;49.15283185;37.31929589;86.3754362;368.1858178;346.5547667;357.3702922;368.5312062;338.9814904;9351035.718;353.7563483;11.29674136;6.362914215;87.38869024;95.79609988;22.30378688;292540.299;30805.06598;0.884629334;0.911476206;56448.56518;4.492842221
03/03/2020;360;360;360;360;360;0;0;-1;361.9890268;362.0464646;351.9887039;362.0464544;362.0464544;34182.18414;2.020223069;13.82738778;57.75852479;7.148102573;30529813.82;50.5303083;48.3889832;83.46482962;368.1858178;346.5547667;357.3702922;369.6797699;339.6765784;9316853.534;354.6781741;12.30277187;6.950212751;81.08309799;89.49055433;22.380658;-147969.6989;9771.610132;1.014983125;0.907485156;68670.13041;3.970887613
